waveobs,flux,err
4720.85179486452,0.9543048143386841,0.0012416297104209661
4720.897811074023,0.9559838771820068,0.001242849975824356
4720.943827283533,0.9504261016845703,0.0012392591452226043
4720.989843493051,0.9525586366653442,0.0012408276088535786
4721.035859702577,0.9604184627532959,0.0012460267171263695
4721.08187591211,0.9713398218154907,0.0012526517966762185
4721.127892121653,0.9811385273933411,0.0012587845558300614
4721.173908331202,0.9884324073791504,0.0012640897184610367
4721.21992454076,0.9946816563606262,0.001268274150788784
4721.265940750325,0.9972394704818726,0.001268632709980011
4721.311956959898,0.9997488260269165,0.0012711395975202322
4721.35797316948,0.9982828497886658,0.0012702943058684468
4721.403989379068,0.9923491477966309,0.0012653105659410357
4721.450005588665,0.9903995394706726,0.0012644082307815552
4721.49602179827,0.9983041286468506,0.001268943422473967
4721.542038007882,1.0103319883346558,0.0012756274081766605
4721.588054217502,1.014901041984558,0.0012785970466211438
4721.63407042713,1.0120768547058105,0.0012779616517946124
4721.680086636768,1.0077173709869385,0.0012758617522194982
4721.726102846411,1.0024895668029785,0.0012720032827928662
4721.7721190560615,0.998748242855072,0.0012697936035692692
4721.818135265722,0.9963605403900146,0.0012678764760494232
4721.864151475389,1.0003796815872192,0.0012691884767264128
4721.910167685062,1.0038273334503174,0.001270659500733018
4721.956183894747,0.9979870915412903,0.0012672882294282317
4722.002200104437,0.9975893497467041,0.0012671181466430426
4722.048216314136,0.9964601993560791,0.001266293809749186
4722.094232523844,0.990848183631897,0.0012629536213353276
4722.140248733558,0.9563480615615845,0.001240918762050569
4722.186264943279,0.8949739933013916,0.0012001646682620049
4722.23228115301,0.8506868481636047,0.001170182367786765
4722.278297362748,0.8019030690193176,0.00113648921251297
4722.324313572492,0.7914363145828247,0.0011291836854070425
4722.370329782247,0.831647515296936,0.001157290069386363
4722.416345992009,0.8860081434249878,0.0011941235279664397
4722.462362201778,0.9258047938346863,0.001220218138769269
4722.508378411554,0.9597986936569214,0.0012421731371432543
4722.554394621341,0.980002760887146,0.0012555686989799142
4722.600410831133,0.9917701482772827,0.0012628675904124975
4722.646427040933,1.0004220008850098,0.0012683121021836996
4722.692443250743,1.0000296831130981,0.0012689408613368869
4722.738459460558,0.9895800352096558,0.0012618041364476085
4722.784475670383,0.9862968325614929,0.001255868119187653
4722.830491880215,0.9937045574188232,0.0012626347597688437
4722.876508090055,1.0022544860839844,0.0012678024359047413
4722.922524299904,1.0141180753707886,0.0012754980707541108
4722.968540509759,1.014485239982605,0.0012767420848831534
4723.014556719621,1.0171438455581665,0.0012784622376784682
4723.060572929493,1.0152039527893066,0.0012768963351845741
4723.106589139372,1.014688491821289,0.0012765981955453753
4723.15260534926,1.0115612745285034,0.0012748680310323834
4723.198621559154,0.9984660148620605,0.0012666030088439584
4723.244637769057,0.9833486080169678,0.0012567744124680758
4723.2906539789665,0.9433889985084534,0.0012303371913731098
4723.336670188885,0.8749297261238098,0.0011844534892588854
4723.3826863988115,0.8022706508636475,0.0011340006021782756
4723.428702608745,0.7506310343742371,0.0010968188289552927
4723.474718818687,0.7308247089385986,0.0010826726211234927
4723.520735028636,0.7540838718414307,0.0010997549397870898
4723.5667512385935,0.8236647844314575,0.0011488620657473803
4723.61276744856,0.9037296772003174,0.0012041910085827112
4723.658783658533,0.9575840830802917,0.0012398671824485064
4723.704799868514,0.983051598072052,0.0012549404054880142
4723.750816078502,0.995121955871582,0.0012631682911887765
4723.7968322885,0.9821503162384033,0.0012542707845568657
4723.842848498504,0.9501200914382935,0.001233519520610571
4723.888864708515,0.9305750131607056,0.0012212193105369806
4723.934880918536,0.9331203103065491,0.0012225513346493244
4723.980897128565,0.9365587830543518,0.0012243447126820683
4724.0269133386,0.9464475512504578,0.0012306678108870983
4724.0729295486435,0.968093752861023,0.0012444950407370925
4724.118945758695,0.9860526323318481,0.001256682095117867
4724.164961968754,0.9855757355690002,0.0012567827943712473
4724.210978178822,0.9717804193496704,0.0012468157801777124
4724.256994388897,0.9552844762802124,0.0012359317624941468
4724.303010598979,0.9228684902191162,0.0012156239245086908
4724.34902680907,0.8894420862197876,0.0011932870838791132
4724.395043019169,0.8607361316680908,0.0011728487443178892
4724.441059229274,0.8459714651107788,0.0011626726482063532
4724.48707543939,0.8608729839324951,0.0011736038140952587
4724.533091649511,0.8862729072570801,0.001189949456602335
4724.57910785964,0.9184527397155762,0.0012112371623516083
4724.625124069778,0.9564000964164734,0.0012368628522381186
4724.671140279924,0.9810245633125305,0.0012532315449789166
4724.717156490076,0.9833743572235107,0.0012542145559564233
4724.763172700238,0.9906980991363525,0.001257619122043252
4724.809188910407,1.0105568170547485,0.0012699575163424015
4724.855205120583,1.0087522268295288,0.00126899522729218
4724.90122133077,1.005561351776123,0.0012670254800468683
4724.947237540962,1.0118662118911743,0.0012708132853731513
4724.99325375116,0.9991959929466248,0.001262521487660706
4725.039269961369,0.992266058921814,0.0012585349613800645
4725.085286171586,0.9904296398162842,0.0012571921106427908
4725.131302381809,0.9927334785461426,0.001258555450476706
4725.177318592041,0.9935768842697144,0.0012592646526172757
4725.223334802282,0.9954692125320435,0.0012603859649971128
4725.269351012527,1.0101757049560547,0.0012696962803602219
4725.315367222783,1.0147711038589478,0.001272268476895988
4725.361383433046,1.0093542337417603,0.0012682726373896003
4725.407399643316,1.0027401447296143,0.0012648070696741343
4725.453415853594,1.0009855031967163,0.0012645396636798978
4725.499432063881,0.9977124333381653,0.0012614093720912933
4725.545448274175,0.972797155380249,0.0012456728145480156
4725.591464484477,0.9309061765670776,0.0012194848386570811
4725.637480694787,0.8960685729980469,0.001196420518681407
4725.683496905104,0.8767123818397522,0.0011825180845335126
4725.729513115431,0.8682630658149719,0.0011763082584366202
4725.775529325763,0.8748114705085754,0.0011805935064330697
4725.821545536104,0.9020233154296875,0.0011982277501374483
4725.867561746453,0.9377885460853577,0.0012216269969940186
4725.91357795681,0.9638838768005371,0.001239233766682446
4725.959594167175,0.9807164072990417,0.0012505871709436178
4726.005610377548,0.9957151412963867,0.0012599171604961157
4726.051626587929,0.9992213249206543,0.0012621150817722082
4726.097642798316,0.9950510859489441,0.0012592145940288901
4726.143659008712,0.9859731197357178,0.0012529079103842378
4726.189675219116,0.9790332317352295,0.0012479922734200954
4726.235691429526,0.983199954032898,0.0012505411868914962
4726.281707639945,0.9982106685638428,0.0012606224045157433
4726.327723850373,1.0093849897384644,0.0012687338748946786
4726.373740060808,1.000516414642334,0.0012624626979231834
4726.419756271251,0.9985581040382385,0.0012607466196641326
4726.4657724817025,1.0054446458816528,0.0012656415347009897
4726.511788692161,1.0015065670013428,0.0012627342948690057
4726.557804902626,1.0000616312026978,0.001260479912161827
4726.603821113102,1.0075123310089111,0.0012657659826800227
4726.649837323584,1.0041030645370483,0.001264681457541883
4726.695853534072,0.9994566440582275,0.001261489698663354
4726.74186974457,0.998958170413971,0.0012603725772351027
4726.787885955075,0.9913521409034729,0.0012551415711641312
4726.833902165588,0.9976563453674316,0.0012625717790797353
4726.87991837611,0.9882749319076538,0.0012523287441581488
4726.9259345866385,0.9985038042068481,0.0012594658182933927
4726.971950797176,1.0098669528961182,0.0012670638971030712
4727.017967007719,1.0100407600402832,0.0012674825266003609
4727.0639832182715,1.010765790939331,0.0012671196600422263
4727.109999428832,0.9984668493270874,0.00125957652926445
4727.156015639399,0.9799189567565918,0.0012476536212489009
4727.202031849975,0.9665802717208862,0.0012389172334223986
4727.24804806056,0.9623991847038269,0.0012362910201773047
4727.294064271151,0.9605534672737122,0.001235036295838654
4727.340080481749,0.9499660730361938,0.0012286639539524913
4727.386096692358,0.9330236911773682,0.001218141638673842
4727.432112902972,0.9314647912979126,0.00121698051225394
4727.478129113594,0.9367472529411316,0.001220109174028039
4727.524145324224,0.9420252442359924,0.001223075669258833
4727.570161534863,0.9564580917358398,0.0012315437197685242
4727.616177745509,0.967566192150116,0.0012385158333927393
4727.662193956162,0.9885839223861694,0.0012511643581092358
4727.708210166825,0.9967166185379028,0.0012561825569719076
4727.754226377494,0.9988147020339966,0.0012581355404108763
4727.800242588171,1.0135085582733154,0.0012678686762228608
4727.846258798856,1.0221061706542969,0.0012738063232973218
4727.89227500955,1.0134793519973755,0.001268657622858882
4727.938291220249,0.9956281185150146,0.0012569937389343977
4727.984307430959,0.9963240623474121,0.0012576478766277432
4728.030323641675,1.0074167251586914,0.001264638383872807
4728.0763398523995,1.0035444498062134,0.0012609442928805947
4728.1223560631315,0.9982751607894897,0.0012574970023706555
4728.168372273871,0.9976168870925903,0.0012573598651215434
4728.214388484619,0.9846804141998291,0.0012490737717598677
4728.260404695373,0.9623017311096191,0.0012343929847702384
4728.306420906138,0.9316122531890869,0.0012147302040830255
4728.352437116908,0.8926577568054199,0.0011896785581484437
4728.398453327686,0.8696421980857849,0.0011736185988411307
4728.444469538474,0.8288451433181763,0.001146708382293582
4728.4904857492675,0.8038536310195923,0.0011291850823909044
4728.536501960071,0.7770608067512512,0.0011091151973232627
4728.582518170881,0.7176403999328613,0.0010659213876351714
4728.628534381698,0.6512221097946167,0.0010157562792301178
4728.674550592524,0.5748798251152039,0.0009548708912916481
4728.7205668033575,0.5213629603385925,0.0009094137931242585
4728.766583014198,0.528084397315979,0.0009157368331216276
4728.812599225049,0.6001604795455933,0.0009758035303093493
4728.858615435905,0.709351122379303,0.0010596581269055605
4728.904631646769,0.8215832114219666,0.0011413015890866518
4728.950647857641,0.9145247340202332,0.0012041217414662242
4728.996664068523,0.9536521434783936,0.0012285690754652023
4729.042680279409,0.9572440385818481,0.001230244874022901
4729.088696490307,0.9495683908462524,0.0012258479837328196
4729.13471270121,0.932227373123169,0.0012151931878179312
4729.180728912121,0.9180201292037964,0.0012051123194396496
4729.226745123041,0.9105637669563293,0.0012000991264358163
4729.272761333968,0.9253078699111938,0.0012107332004234195
4729.318777544903,0.9348933696746826,0.0012167840031906962
4729.364793755845,0.9262056350708008,0.0012099910527467728
4729.4108099667965,0.9224523901939392,0.0012075593695044518
4729.456826177754,0.9109833836555481,0.0011994100641459227
4729.502842388721,0.9078842997550964,0.0011977753601968288
4729.548858599695,0.9035648703575134,0.0011949165491387248
4729.594874810676,0.9057187438011169,0.0011959060793742537
4729.640891021665,0.9089585542678833,0.0011984235607087612
4729.6869072326635,0.8749502897262573,0.0011763693764805794
4729.732923443668,0.816683292388916,0.0011391735170036554
4729.778939654681,0.7334815263748169,0.0010769726941362023
4729.824955865703,0.6789442300796509,0.0010360864689573646
4729.87097207673,0.6748800873756409,0.0010331978555768728
4729.916988287767,0.7162677645683289,0.0010638423264026642
4729.963004498811,0.7944332957267761,0.0011198456631973386
4730.009020709863,0.8734272718429565,0.0011734962463378906
4730.055036920922,0.9294558167457581,0.001210713293403387
4730.101053131991,0.9520257711410522,0.0012256053742021322
4730.147069343066,0.949183464050293,0.001223791274242103
4730.193085554149,0.9293041825294495,0.0012109916424378753
4730.23910176524,0.8868820667266846,0.001182636828161776
4730.2851179763375,0.8456943035125732,0.0011550961062312126
4730.331134187445,0.8234567642211914,0.001139526255428791
4730.37715039856,0.8270887732505798,0.0011417836649343371
4730.423166609681,0.8497970104217529,0.0011572189396247268
4730.469182820811,0.8707830309867859,0.001170794595964253
4730.51519903195,0.8755271434783936,0.0011749252444133162
4730.561215243096,0.8897551894187927,0.001185012748464942
4730.607231454249,0.903145432472229,0.0011936990777030587
4730.653247665409,0.9147968292236328,0.0012012282386422157
4730.699263876579,0.929988443851471,0.0012115101562812924
4730.745280087755,0.9383914470672607,0.0012173482682555914
4730.79129629894,0.9352289438247681,0.0012148007517680526
4730.837312510132,0.9043853282928467,0.001193316886201501
4730.883328721333,0.861162543296814,0.0011642260942608118
4730.92934493254,0.8214093446731567,0.0011375981848686934
4730.975361143755,0.794884443283081,0.0011192404199391603
4731.02137735498,0.7951114177703857,0.0011196668492630124
4731.067393566211,0.8163912296295166,0.00113421562127769
4731.113409777448,0.8345788717269897,0.0011465410934761167
4731.159425988697,0.8515357375144958,0.0011582487495616078
4731.20544219995,0.8440753817558289,0.0011534319492056966
4731.251458411212,0.7931293845176697,0.0011180208530277014
4731.297474622483,0.7406715154647827,0.0010798746952787042
4731.343490833761,0.7210800051689148,0.001066000433638692
4731.389507045047,0.7414336204528809,0.0010775458067655563
4731.435523256341,0.802623987197876,0.0011242009932175279
4731.4815394676425,0.8690912127494812,0.001169723691418767
4731.527555678951,0.9241284132003784,0.0012066096533089876
4731.573571890268,0.9501450061798096,0.0012234179303050041
4731.619588101594,0.9561030268669128,0.0012270030565559864
4731.665604312925,0.9439594149589539,0.0012187028769403696
4731.7116205242655,0.9405314922332764,0.001216347562149167
4731.757636735614,0.9475327730178833,0.0012212344445288181
4731.803652946971,0.945906400680542,0.001220145495608449
4731.849669158334,0.9441947937011719,0.0012181452475488186
4731.8956853697055,0.9088026285171509,0.0011946550803259015
4731.941701581087,0.8612080812454224,0.0011641194578260183
4731.987717792472,0.8192510604858398,0.0011366987600922585
4732.033734003867,0.7957900762557983,0.0011199918808415532
4732.07975021527,0.8064887523651123,0.001126483315601945
4732.1257664266805,0.8372693657875061,0.0011477359803393483
4732.171782638098,0.8592247366905212,0.0011630305089056492
4732.217798849524,0.860033392906189,0.0011634321417659521
4732.263815060958,0.848102331161499,0.0011548404581844807
4732.3098312724,0.8407655954360962,0.0011492674238979816
4732.35584748385,0.849942147731781,0.0011548096081241965
4732.401863695306,0.874832808971405,0.0011715511791408062
4732.44787990677,0.906245231628418,0.0011944362195208669
4732.493896118244,0.9271494150161743,0.0012083589099347591
4732.539912329725,0.9318856000900269,0.001210198737680912
4732.5859285412125,0.9234107136726379,0.0012043286114931107
4732.6319447527085,0.888698160648346,0.001181304338388145
4732.677960964213,0.8061200976371765,0.0011251425603404641
4732.723977175725,0.7284066081047058,0.0010697960387915373
4732.769993387243,0.6811738610267639,0.0010340472217649221
4732.816009598771,0.6873775720596313,0.0010384152410551906
4732.862025810306,0.7505125403404236,0.0010850587859749794
4732.908042021849,0.8303666114807129,0.001140586449764669
4732.954058233398,0.896091639995575,0.0011898829834535718
4733.000074444958,0.8961361050605774,0.001186531619168818
4733.046090656524,0.8647456169128418,0.0011655359994620085
4733.092106868097,0.8315885066986084,0.0011426204582676291
4733.13812307968,0.8237751126289368,0.00113709329161793
4733.184139291269,0.8503223657608032,0.0011552765499800444
4733.230155502866,0.8962843418121338,0.0011851993622258306
4733.276171714471,0.9425485134124756,0.0012150196125730872
4733.322187926085,0.972112774848938,0.0012342032277956605
4733.368204137705,0.9875586032867432,0.0012446974869817495
4733.414220349333,0.9905637502670288,0.001247198204509914
4733.460236560969,0.9769123792648315,0.0012384275905787945
4733.506252772613,0.9745991826057434,0.001237215823493898
4733.552268984265,0.9739128947257996,0.0012355828657746315
4733.598285195923,0.9565035104751587,0.00122395483776927
4733.644301407591,0.9202731847763062,0.0012009866768494248
4733.690317619267,0.8725930452346802,0.001169126364402473
4733.736333830951,0.8297101259231567,0.0011396185727789998
4733.78235004264,0.8279695510864258,0.0011383653618395329
4733.828366254338,0.8484376668930054,0.0011525355512276292
4733.874382466044,0.8964015245437622,0.0011853429023176432
4733.920398677758,0.9572517275810242,0.0012252115411683917
4733.96641488948,0.9914730787277222,0.0012462702579796314
4734.01243110121,0.9959309101104736,0.0012486925115808845
4734.058447312947,1.002419114112854,0.0012531774118542671
4734.104463524693,0.9909272789955139,0.0012458525598049164
4734.150479736446,0.9833869338035583,0.0012406440218910575
4734.196495948205,0.9907764196395874,0.001244559301994741
4734.2425121599745,0.9986598491668701,0.0012490187073126435
4734.2885283717505,1.0062627792358398,0.0012546746293082833
4734.334544583533,1.0044814348220825,0.001253356458619237
4734.380560795325,1.0032382011413574,0.0012522516772150993
4734.426577007125,1.0063544511795044,0.0012549962848424911
4734.472593218932,1.0068317651748657,0.0012558568269014359
4734.518609430747,1.0014928579330444,0.0012520687887445092
4734.564625642571,0.9941231608390808,0.0012474213726818562
4734.6106418544005,0.9789434671401978,0.0012368889292702079
4734.656658066238,0.9532768130302429,0.0012201735517010093
4734.702674278085,0.9126753807067871,0.0011942976852878928
4734.748690489939,0.861352801322937,0.001160981715656817
4734.794706701799,0.7942337393760681,0.001115901512093842
4734.84072291367,0.7075130939483643,0.0010540372459217906
4734.886739125547,0.6578857898712158,0.001015639049001038
4734.932755337432,0.6598348617553711,0.0010154069168493152
4734.978771549324,0.7160780429840088,0.0010576474014669657
4735.024787761224,0.8135096430778503,0.0011276898439973593
4735.070803973134,0.9061224460601807,0.0011895699426531792
4735.11682018505,0.9489272832870483,0.0012173495488241315
4735.162836396973,0.9586989283561707,0.0012239706702530384
4735.2088526089055,0.946307897567749,0.0012162046041339636
4735.254868820844,0.9202295541763306,0.0011998334666714072
4735.3008850327915,0.8886520266532898,0.0011815797770395875
4735.346901244746,0.8503726720809937,0.0011539412662386894
4735.39291745671,0.8317180871963501,0.0011409195140004158
4735.438933668679,0.8427771329879761,0.0011475776555016637
4735.484949880658,0.8613776564598083,0.0011603632010519505
4735.530966092645,0.9008480310440063,0.0011861638631671667
4735.576982304636,0.9471402764320374,0.0012148601235821843
4735.622998516638,0.9694987535476685,0.0012290426529943943
4735.669014728649,0.9748238325119019,0.0012338509550318122
4735.715030940665,0.9735752940177917,0.0012331889010965824
4735.76104715269,0.9668548107147217,0.0012281191302463412
4735.807063364723,0.9565268754959106,0.001222073333337903
4735.853079576763,0.9486290216445923,0.0012175982119515538
4735.89909578881,0.9458941221237183,0.0012155509321019053
4735.945112000866,0.9491159915924072,0.0012177901808172464
4735.99112821293,0.9633491039276123,0.0012250926811248064
4736.037144425001,0.9689092040061951,0.0012297496432438493
4736.083160637081,0.9740661382675171,0.00123365328181535
4736.129176849168,0.9734063744544983,0.0012326573487371206
4736.175193061264,0.970849335193634,0.001234847237356007
4736.221209273365,0.9676461815834045,0.0012289333390071988
4736.267225485476,0.9741100072860718,0.0012330855242908
4736.313241697592,0.9891295433044434,0.0012432187795639038
4736.3592579097185,0.9939135313034058,0.0012457832926884294
4736.405274121853,0.9938340187072754,0.0012452952796593308
4736.451290333993,0.9973915815353394,0.0012480171862989664
4736.497306546143,0.992133378982544,0.0012445622123777866
4736.5433227583,0.9839175939559937,0.0012389493640512228
4736.589338970463,0.9865362048149109,0.0012405553134158254
4736.635355182637,0.9851805567741394,0.0012399767292663455
4736.681371394816,0.984724223613739,0.0012397278333082795
4736.727387607004,0.9910860061645508,0.00124331412371248
4736.773403819199,0.995250940322876,0.0012453561648726463
4736.819420031402,1.0004688501358032,0.0012482083402574062
4736.865436243614,0.9930495023727417,0.0012434954987838864
4736.911452455834,0.9763414859771729,0.0012333724880591035
4736.957468668061,0.9637470841407776,0.001225483138114214
4737.003484880293,0.9302346110343933,0.001204059924930334
4737.049501092536,0.8541699647903442,0.0011543497676029801
4737.095517304786,0.7847478985786438,0.0011061682598665357
4737.141533517043,0.7434030175209045,0.001076631946489215
4737.187549729309,0.7401478886604309,0.0010736528784036636
4737.233565941582,0.7712234258651733,0.001095828483812511
4737.279582153863,0.8276528716087341,0.0011353847803547978
4737.325598366152,0.8888244032859802,0.0011762300273403525
4737.371614578449,0.9253934621810913,0.0012007415061816573
4737.417630790753,0.9436976313591003,0.0012124633649364114
4737.463647003064,0.9516013264656067,0.0012168848188593984
4737.509663215384,0.9564149975776672,0.0012197126634418964
4737.555679427711,0.9584214091300964,0.0012216342147439718
4737.601695640046,0.9569897651672363,0.0012213943991810083
4737.64771185239,0.9553349614143372,0.0012201644713059068
4737.69372806474,0.9458906054496765,0.0012145208893343806
4737.739744277099,0.9289676547050476,0.0012026296462863684
4737.785760489465,0.9155305624008179,0.0011927124578505754
4737.83177670184,0.8932998776435852,0.0011782285291701555
4737.877792914222,0.8479726314544678,0.0011481496039777994
4737.92380912661,0.7836344242095947,0.0011033745249733329
4737.969825339008,0.6878014802932739,0.0010352428071200848
4738.015841551413,0.5762024521827698,0.0009484291076660156
4738.061857763825,0.4994800090789795,0.0008829416474327445
4738.107873976246,0.4834321141242981,0.000868226692546159
4738.153890188674,0.5253098011016846,0.0009046104387380183
4738.199906401112,0.6139611005783081,0.00097778276540339
4738.245922613553,0.7192895412445068,0.0010579201625660062
4738.291938826006,0.8095545768737793,0.0011220782762393355
4738.337955038465,0.8699544668197632,0.0011627819621935487
4738.383971250932,0.9115105867385864,0.00118996761739254
4738.429987463407,0.9390094876289368,0.001208215719088912
4738.476003675891,0.9388293623924255,0.001208829926326871
4738.52201988838,0.9057921767234802,0.0011874722549691796
4738.568036100877,0.8476936221122742,0.0011489462340250611
4738.614052313384,0.8002598881721497,0.00111649080645293
4738.660068525897,0.7766126990318298,0.0010992479510605335
4738.706084738418,0.7808032631874084,0.0011014444753527641
4738.752100950947,0.81525057554245,0.0011254529235884547
4738.798117163484,0.8557193875312805,0.0011530290357768536
4738.8441333760275,0.8677365183830261,0.001161364489234984
4738.890149588581,0.8516621589660645,0.0011503729037940502
4738.936165801141,0.8331097364425659,0.0011383857345208526
4738.9821820137095,0.832503080368042,0.0011385399848222733
4739.028198226284,0.8583431243896484,0.00115570321213454
4739.074214438868,0.9074218273162842,0.0011888276785612106
4739.120230651459,0.9547785520553589,0.0012191339628770947
4739.166246864057,0.9906225800514221,0.0012401295825839043
4739.212263076664,1.008824348449707,0.0012509794905781746
4739.258279289278,1.0181180238723755,0.0012571230763569474
4739.304295501902,1.0211645364761353,0.0012589970137923956
4739.350311714529,1.0145440101623535,0.0012550317915156484
